Simulated reservoir pressure (Run 1 - Model output ) - 1151 points_Elapsed time Simulated reservoir pressure (Run 1 - Model output ) - 1151 points_Pressure	
(hr) (psia)                                                                                                                                                	
1.31242E+6 635.921                                                                                                                                         	
1.31400E+6 635.357                                                                                                                                         	
1.31554E+6 634.812                                                                                                                                         	
1.31707E+6 634.267                                                                                                                                         	
1.31861E+6 633.724                                                                                                                                         	
1.32014E+6 633.182                                                                                                                                         	
1.32168E+6 632.641                                                                                                                                         	
1.32322E+6 632.102                                                                                                                                         	
1.32475E+6 631.563                                                                                                                                         	
1.32629E+6 631.026                                                                                                                                         	
1.32782E+6 630.490                                                                                                                                         	
1.32936E+6 629.955                                                                                                                                         	
1.33090E+6 629.422                                                                                                                                         	
1.33243E+6 628.889                                                                                                                                         	
1.33397E+6 628.358                                                                                                                                         	
1.33550E+6 627.828                                                                                                                                         	
1.33704E+6 627.299                                                                                                                                         	
1.33858E+6 626.771                                                                                                                                         	
1.34011E+6 626.244                                                                                                                                         	
1.34165E+6 625.718                                                                                                                                         	
1.34318E+6 625.194                                                                                                                                         	
1.34472E+6 624.671                                                                                                                                         	
1.34626E+6 624.148                                                                                                                                         	
1.34779E+6 623.627                                                                                                                                         	
1.34933E+6 623.107                                                                                                                                         	
1.35086E+6 622.589                                                                                                                                         	
1.35240E+6 622.071                                                                                                                                         	
1.35394E+6 621.555                                                                                                                                         	
1.35547E+6 621.039                                                                                                                                         	
1.35701E+6 620.525                                                                                                                                         	
1.35854E+6 620.012                                                                                                                                         	
1.36008E+6 619.500                                                                                                                                         	
1.36162E+6 618.989                                                                                                                                         	
1.36315E+6 618.479                                                                                                                                         	
1.36469E+6 617.971                                                                                                                                         	
1.36622E+6 617.463                                                                                                                                         	
1.36776E+6 616.956                                                                                                                                         	
1.36930E+6 616.451                                                                                                                                         	
1.37083E+6 615.946                                                                                                                                         	
1.37237E+6 615.443                                                                                                                                         	
1.37390E+6 614.941                                                                                                                                         	
1.37544E+6 614.440                                                                                                                                         	
1.37698E+6 613.940                                                                                                                                         	
1.37851E+6 613.441                                                                                                                                         	
1.38005E+6 612.943                                                                                                                                         	
1.38158E+6 612.446                                                                                                                                         	
1.38312E+6 611.950                                                                                                                                         	
1.38466E+6 611.456                                                                                                                                         	
1.38619E+6 610.962                                                                                                                                         	
1.38773E+6 610.469                                                                                                                                         	
1.38926E+6 609.978                                                                                                                                         	
1.39080E+6 609.487                                                                                                                                         	
1.39234E+6 608.998                                                                                                                                         	
1.39387E+6 608.509                                                                                                                                         	
1.39541E+6 608.022                                                                                                                                         	
1.39694E+6 607.535                                                                                                                                         	
1.39848E+6 607.050                                                                                                                                         	
1.40002E+6 606.566                                                                                                                                         	
1.40160E+6 606.067                                                                                                                                         	
1.40314E+6 605.585                                                                                                                                         	
1.40467E+6 605.104                                                                                                                                         	
1.40621E+6 604.624                                                                                                                                         	
1.40774E+6 604.145                                                                                                                                         	
1.40928E+6 603.667                                                                                                                                         	
1.41082E+6 603.189                                                                                                                                         	
1.41235E+6 602.713                                                                                                                                         	
1.41389E+6 602.238                                                                                                                                         	
1.41542E+6 601.764                                                                                                                                         	
1.41696E+6 601.291                                                                                                                                         	
1.41850E+6 600.819                                                                                                                                         	
1.42003E+6 600.347                                                                                                                                         	
1.42157E+6 599.877                                                                                                                                         	
1.42310E+6 599.408                                                                                                                                         	
1.42464E+6 598.940                                                                                                                                         	
1.42618E+6 598.473                                                                                                                                         	
1.42771E+6 598.006                                                                                                                                         	
1.42925E+6 597.541                                                                                                                                         	
1.43078E+6 597.077                                                                                                                                         	
1.43232E+6 596.614                                                                                                                                         	
1.43386E+6 596.151                                                                                                                                         	
1.43539E+6 595.690                                                                                                                                         	
1.43693E+6 595.229                                                                                                                                         	
1.43846E+6 594.770                                                                                                                                         	
1.44000E+6 594.311                                                                                                                                         	
1.44154E+6 593.854                                                                                                                                         	
1.44307E+6 593.397                                                                                                                                         	
1.44461E+6 592.941                                                                                                                                         	
1.44614E+6 592.487                                                                                                                                         	
1.44768E+6 592.033                                                                                                                                         	
1.44922E+6 591.580                                                                                                                                         	
1.45075E+6 591.128                                                                                                                                         	
1.45229E+6 590.677                                                                                                                                         	
1.45382E+6 590.227                                                                                                                                         	
1.45536E+6 589.778                                                                                                                                         	
1.45690E+6 589.330                                                                                                                                         	
1.45843E+6 588.883                                                                                                                                         	
1.45997E+6 588.436                                                                                                                                         	
1.46150E+6 587.991                                                                                                                                         	
1.46304E+6 587.546                                                                                                                                         	
1.46458E+6 587.103                                                                                                                                         	
1.46611E+6 586.660                                                                                                                                         	
1.46765E+6 586.218                                                                                                                                         	
1.46918E+6 585.777                                                                                                                                         	
1.47072E+6 585.337                                                                                                                                         	
1.47226E+6 584.898                                                                                                                                         	
1.47379E+6 584.460                                                                                                                                         	
1.47533E+6 584.023                                                                                                                                         	
1.47686E+6 583.586                                                                                                                                         	
1.47840E+6 583.151                                                                                                                                         	
1.47994E+6 582.716                                                                                                                                         	
1.48147E+6 582.283                                                                                                                                         	
1.48301E+6 581.850                                                                                                                                         	
1.48454E+6 581.418                                                                                                                                         	
1.48608E+6 580.987                                                                                                                                         	
1.48762E+6 580.557                                                                                                                                         	
1.48920E+6 580.114                                                                                                                                         	
1.49074E+6 579.685                                                                                                                                         	
1.49227E+6 579.258                                                                                                                                         	
1.49381E+6 578.831                                                                                                                                         	
1.49534E+6 578.405                                                                                                                                         	
1.49688E+6 577.980                                                                                                                                         	
1.49842E+6 577.556                                                                                                                                         	
1.49995E+6 577.133                                                                                                                                         	
1.50149E+6 576.711                                                                                                                                         	
1.50302E+6 576.289                                                                                                                                         	
1.50456E+6 575.868                                                                                                                                         	
1.50610E+6 575.449                                                                                                                                         	
1.50763E+6 575.030                                                                                                                                         	
1.50917E+6 574.612                                                                                                                                         	
1.51070E+6 574.195                                                                                                                                         	
1.51224E+6 573.778                                                                                                                                         	
1.51378E+6 573.363                                                                                                                                         	
1.51531E+6 572.948                                                                                                                                         	
1.51685E+6 572.534                                                                                                                                         	
1.51838E+6 572.120                                                                                                                                         	
1.51992E+6 571.708                                                                                                                                         	
1.52146E+6 571.297                                                                                                                                         	
1.52299E+6 570.886                                                                                                                                         	
1.52453E+6 570.476                                                                                                                                         	
1.52606E+6 570.067                                                                                                                                         	
1.52760E+6 569.659                                                                                                                                         	
1.52914E+6 569.251                                                                                                                                         	
1.53067E+6 568.845                                                                                                                                         	
1.53221E+6 568.439                                                                                                                                         	
1.53374E+6 568.034                                                                                                                                         	
1.53528E+6 567.630                                                                                                                                         	
1.53682E+6 567.227                                                                                                                                         	
1.53835E+6 566.824                                                                                                                                         	
1.53989E+6 566.423                                                                                                                                         	
1.54142E+6 566.022                                                                                                                                         	
1.54296E+6 565.622                                                                                                                                         	
1.54450E+6 565.222                                                                                                                                         	
1.54603E+6 564.824                                                                                                                                         	
1.54757E+6 564.426                                                                                                                                         	
1.54910E+6 564.029                                                                                                                                         	
1.55064E+6 563.633                                                                                                                                         	
1.55218E+6 563.237                                                                                                                                         	
1.55371E+6 562.843                                                                                                                                         	
1.55525E+6 562.449                                                                                                                                         	
1.55678E+6 562.056                                                                                                                                         	
1.55832E+6 561.663                                                                                                                                         	
1.55986E+6 561.272                                                                                                                                         	
1.56139E+6 560.881                                                                                                                                         	
1.56293E+6 560.491                                                                                                                                         	
1.56446E+6 560.102                                                                                                                                         	
1.56600E+6 559.714                                                                                                                                         	
1.56754E+6 559.326                                                                                                                                         	
1.56907E+6 558.939                                                                                                                                         	
1.57061E+6 558.553                                                                                                                                         	
1.57214E+6 558.168                                                                                                                                         	
1.57368E+6 557.783                                                                                                                                         	
1.57522E+6 557.399                                                                                                                                         	
1.57680E+6 557.004                                                                                                                                         	
1.57834E+6 556.621                                                                                                                                         	
1.57987E+6 556.240                                                                                                                                         	
1.58141E+6 555.859                                                                                                                                         	
1.58294E+6 555.479                                                                                                                                         	
1.58448E+6 555.099                                                                                                                                         	
1.58602E+6 554.721                                                                                                                                         	
1.58755E+6 554.343                                                                                                                                         	
1.58909E+6 553.965                                                                                                                                         	
1.59062E+6 553.589                                                                                                                                         	
1.59216E+6 553.213                                                                                                                                         	
1.59370E+6 552.838                                                                                                                                         	
1.59523E+6 552.464                                                                                                                                         	
1.59677E+6 552.090                                                                                                                                         	
1.59830E+6 551.718                                                                                                                                         	
1.59984E+6 551.345                                                                                                                                         	
1.60138E+6 550.974                                                                                                                                         	
1.60291E+6 550.603                                                                                                                                         	
1.60445E+6 550.234                                                                                                                                         	
1.60598E+6 549.864                                                                                                                                         	
1.60752E+6 549.496                                                                                                                                         	
1.60906E+6 549.128                                                                                                                                         	
1.61059E+6 548.761                                                                                                                                         	
1.61213E+6 548.394                                                                                                                                         	
1.61366E+6 548.029                                                                                                                                         	
1.61520E+6 547.664                                                                                                                                         	
1.61674E+6 547.299                                                                                                                                         	
1.61827E+6 546.936                                                                                                                                         	
1.61981E+6 546.573                                                                                                                                         	
1.62134E+6 546.211                                                                                                                                         	
1.62288E+6 545.849                                                                                                                                         	
1.62442E+6 545.489                                                                                                                                         	
1.62595E+6 545.129                                                                                                                                         	
1.62749E+6 544.769                                                                                                                                         	
1.62902E+6 544.410                                                                                                                                         	
1.63056E+6 544.052                                                                                                                                         	
1.63210E+6 543.695                                                                                                                                         	
1.63363E+6 543.338                                                                                                                                         	
1.63517E+6 542.982                                                                                                                                         	
1.63670E+6 542.627                                                                                                                                         	
1.63824E+6 542.272                                                                                                                                         	
1.63978E+6 541.918                                                                                                                                         	
1.64131E+6 541.565                                                                                                                                         	
1.64285E+6 541.212                                                                                                                                         	
1.64438E+6 540.860                                                                                                                                         	
1.64592E+6 540.509                                                                                                                                         	
1.64746E+6 540.158                                                                                                                                         	
1.64899E+6 539.808                                                                                                                                         	
1.65053E+6 539.459                                                                                                                                         	
1.65206E+6 539.110                                                                                                                                         	
1.65360E+6 538.762                                                                                                                                         	
1.65514E+6 538.415                                                                                                                                         	
1.65667E+6 538.069                                                                                                                                         	
1.65821E+6 537.723                                                                                                                                         	
1.65974E+6 537.377                                                                                                                                         	
1.66128E+6 537.033                                                                                                                                         	
1.66282E+6 536.689                                                                                                                                         	
1.66440E+6 536.335                                                                                                                                         	
1.66594E+6 535.992                                                                                                                                         	
1.66747E+6 535.650                                                                                                                                         	
1.66901E+6 535.308                                                                                                                                         	
1.67054E+6 534.967                                                                                                                                         	
1.67208E+6 534.627                                                                                                                                         	
1.67362E+6 534.288                                                                                                                                         	
1.67515E+6 533.949                                                                                                                                         	
1.67669E+6 533.611                                                                                                                                         	
1.67822E+6 533.273                                                                                                                                         	
1.67976E+6 532.936                                                                                                                                         	
1.68130E+6 532.600                                                                                                                                         	
1.68283E+6 532.264                                                                                                                                         	
1.68437E+6 531.929                                                                                                                                         	
1.68590E+6 531.594                                                                                                                                         	
1.68744E+6 531.260                                                                                                                                         	
1.68898E+6 530.927                                                                                                                                         	
1.69051E+6 530.595                                                                                                                                         	
1.69205E+6 530.263                                                                                                                                         	
1.69358E+6 529.931                                                                                                                                         	
1.69512E+6 529.601                                                                                                                                         	
1.69666E+6 529.271                                                                                                                                         	
1.69819E+6 528.941                                                                                                                                         	
1.69973E+6 528.612                                                                                                                                         	
1.70126E+6 528.284                                                                                                                                         	
1.70280E+6 527.956                                                                                                                                         	
1.70434E+6 527.629                                                                                                                                         	
1.70587E+6 527.303                                                                                                                                         	
1.70741E+6 526.977                                                                                                                                         	
1.70894E+6 526.652                                                                                                                                         	
1.71048E+6 526.327                                                                                                                                         	
1.71202E+6 526.003                                                                                                                                         	
1.71355E+6 525.679                                                                                                                                         	
1.71509E+6 525.356                                                                                                                                         	
1.71662E+6 525.034                                                                                                                                         	
1.71816E+6 524.712                                                                                                                                         	
1.71970E+6 524.391                                                                                                                                         	
1.72123E+6 524.071                                                                                                                                         	
1.72277E+6 523.751                                                                                                                                         	
1.72430E+6 523.432                                                                                                                                         	
1.72584E+6 523.113                                                                                                                                         	
1.72738E+6 522.795                                                                                                                                         	
1.72891E+6 522.477                                                                                                                                         	
1.73045E+6 522.160                                                                                                                                         	
1.73198E+6 521.844                                                                                                                                         	
1.73352E+6 521.528                                                                                                                                         	
1.73506E+6 521.213                                                                                                                                         	
1.73659E+6 520.898                                                                                                                                         	
1.73813E+6 520.584                                                                                                                                         	
1.73966E+6 520.271                                                                                                                                         	
1.74120E+6 519.958                                                                                                                                         	
1.74274E+6 519.646                                                                                                                                         	
1.74427E+6 519.334                                                                                                                                         	
1.74581E+6 519.023                                                                                                                                         	
1.74734E+6 518.712                                                                                                                                         	
1.74888E+6 518.402                                                                                                                                         	
